A0,A2,A4,A5
37380,建设项目用地预审与选址意见书,黄河南岸旅游路扩建（新安路-丽水路段）,徐州市自然资源和规划局
37381,建设项目用地预审与选址意见书,黄河南岸旅游路扩建工程（丽水路-云龙界）,徐州市自然资源和规划局
37378,建设工程消防设计审核意见书,徐州经济技术开发区誉峰苑棚改安置房项目建设工程,徐州经济技术开发区住房和城乡建设局
37379,准予变更行政许可决定书,处方药与非处方药：中成药、中药饮片、化学药制剂、抗生素制剂、生化药品、生物制品（除血液制品）***,徐州市市场监督管理局
37384,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
33586,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
37386,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
37385,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
33585,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
37377,对外贸易经营者备案登记,对外贸易经营者备案登记徐州益农化工有限公司,江苏省徐州市商务局
33494,准予行政许可决定书,雷电防护装置设计审核,如东县气象局
33875,商品房预售许可,江畔都会上城10幢,南京市住房保障和房产局
33493,准予行政许可决定书,包装装潢印刷品和其他印刷品印刷企业主要登记事项变更,南通市行政审批局
33898,建筑业企业资质证书,重组分立,南京市城乡建设委员会
37373,建设用地规划许可证,徐州淮展置业有限公司奥体中心东侧幼儿园项目,徐州市自然资源和规划局
33584,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
37376,对外贸易经营者备案登记,对外贸易经营者备案登记捷芯半导体（江苏）有限公司,江苏省徐州市商务局
33868,准予行政许可决定书,南通市通州区裕昌药房有限公司青创园店,南通市通州区行政审批局
37375,对外贸易经营者备案登记,对外贸易经营者备案登记徐州荣丰进出口有限公司,江苏省徐州市商务局
33866,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
37402,建筑业企业资质的核准,公路交通工程（公路安全设施分项）专业承包贰级、公路交通工程（公路机电工程分项）专业承包贰级,江苏省住房和城乡建设厅
37404,园林绿化准予行政许可决定书,同意对8株胸径46-55cm的法桐进行消险更新，并在适宜季节进行补植。,南京市绿化园林局
37400,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
37401,建筑业企业资质的核准,特种工程(特种防雷技术)专业承包不分等级,江苏省住房和城乡建设厅
37463,园林绿化准予行政许可决定书,同意对2株胸径80cm的法桐进行砍伐消险。,南京市绿化园林局
37558,医疗器械生产许可证,III类:6840-1与致病性病原体抗原、抗体以及核酸等检测相关的试剂，6840-2与血型、组织配型相关的试剂，6840-3与人类基因检测相关的试剂，6840-4与遗传性疾病相关的试剂，6840-5与麻醉药品、精神药品、医疗用毒性药品检测相关的试剂，6840-6与治疗药物靶点检测相关的试剂，6840-7与肿瘤标志物检测相关的试剂，6840-8与变态反应（过敏原）相关的试剂，6840-9与流式技术相关的试剂II类:22-01血液学分析设备，22-02生化分析设备，22-03电解质及血气分析设备，22-04免疫分析设备，22-05分子生物学分析设备，22-06微生物分析设备，22-09尿液及其他样本分析设备，22-10其他医用分析设备，22-15检验及其他辅助设备，6840-12Ⅱ-12用于检测癌胚抗原（CEA），6840-13Ⅱ-13用于检测癌抗原125（CA125），6840-1用于蛋白质检测的试剂，6840-2用于糖类检测的试剂，6840-3用于激素检测的试剂，6840-4用于酶类检测的试剂，6840-5用于酯类检测的试剂，6840-7用于无机离子检测的试剂，6840-8用于药物及药物代谢物检测的试剂，6840-9用于自身抗体检测的试剂，6840-10用于微生物鉴别或药敏试验的试剂，6840-11用于其他生理、生化或免疫功能指标检测的试剂，6840-6用于维生素检测的试剂，6840-14Ⅱ-14用于检测癌抗原15-3（CA15-3），6840-15Ⅱ-15用于检测细胞角蛋白19片段（CYFRA21-1），6840-16Ⅱ-16用于检测癌抗原72-4（CA72-4），6840-17Ⅱ-17用于检测鳞状上皮细胞癌抗原（SCC），6840-18Ⅱ-18用于检测人附睾蛋白4（HE4），6840-19Ⅱ-19用于检测神经元特异性烯醇化酶（NSE），6840-20Ⅱ-20用于检测肿瘤相关抗原242（CA242），6840-21Ⅱ-21血源细胞去除试剂,江苏省药品监督管理局
37559,医疗器械注册证,一次性使用精密计量引流袋按计量盒与贮液袋连接关系分为单体式、并联式、串联式三种型式， 单体式精密计量引流袋由单一的计量盒组成，包括排放开关、排出管、计量盒、床挂钩、止回阀、通气口、引入管开关、固定绳索、接头帽、接头、采样点、引入管；并联式精密计量引流袋由计量盒与贮液袋并排连接组成，包括计量盒排放开关、计量盒排出管、贮液袋、计量盒、止回阀、床挂钩、引入管开关、固定绳索、通气口、接头帽、接头、采样点、引入管、贮液袋排放开关、贮液袋排出管；串连式精密计量引流袋由计量盒与贮液袋串接组成，包括接头帽、接头、采样点、引入管、贮液袋、计量盒、床挂带、引入管开关、止回阀、通气口、计量盒排出管、计量盒排放开关、贮液袋排出管、贮液袋排放开关。该产品以无菌状态提供，经环氧乙烷灭菌。一次性使用。,江苏省药品监督管理局
37556,医疗器械注册证,一次性使用刺激电极由电极、手柄、电线、插头、绝缘套管和保护套管组成。,江苏省药品监督管理局
37557,医疗器械注册证,一次性使用直线型切割吻合器及组件由器身、抵钉座、钉仓组成，钉仓由钉仓、推钉片、定位轴、限位钮、吻合钉构成。直线型切割吻合器和钉仓根据产品结构、钉高、切割长度不同各分为90种规格。直线型切割吻合器出厂时，带1个钉仓。该产品以无菌状态提供，经钴-60 辐照灭菌。一次性使用。,江苏省药品监督管理局
37399,行政许可决定书,公司注销登记,常州市钟楼区行政审批局(区政务服务管理办公室)
37392,店招标牌,品品香  晒白金 老白茶,苏州市姑苏区综合行政执法局
33786,准予药品经营许可证换发行政许可决定书,(处方药、非处方药)化学药制剂、抗生素制剂、生化药品、中成药、中药饮片、生物制品(除疫苗),宿迁市行政审批局
33865,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
37391,店招标牌,娇语绣,苏州市姑苏区综合行政执法局
33780,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
37397,行政许可决定书,户外广告设施设置的审批,常州市武进区湖塘镇人民政府
37398,行政许可决定书,户外广告（临时张挂、张贴宣传品）设置的审批,常州市武进区湖塘镇人民政府
37395,行政许可决定书,分公司变更登记,常州市钟楼区行政审批局(区政务服务管理办公室)
37396,行政许可决定书,公司注销登记,常州市钟楼区行政审批局(区政务服务管理办公室)
36871,交通行政许可申请许可决定书,"连云港新东方国际货柜码头有限公司:你(单位)于2021-07-21 16:57:24向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-25 09:33:00至2021-07-26 21:33:00时间内作业。",连云港市港口局
32990,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
36872,交通行政许可申请许可决定书,"欧德油储（南京）有限责任公司:你(单位)于2021-07-21 14:02:26向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-22 19:00:00至2021-07-23 19:00:00时间内作业。",南京市交通运输局
36936,交通行政许可申请许可决定书,"张家港保税港区港务有限公司:你(单位)于2021-07-21 13:41:56向本机关提出关于危险货物港口作业申请。经审查，根据《中华人民共和国港口,法》第三十五条、《江苏省港口条例》 第四十三条第三款、《港口危险货物安全管理规定》第四十五条的规定，本机关作出如下行政许可决定：同意你于2021-07-22 20:00:00至2021-07-22 23:00:00时间内作业。",苏州市交通运输局
33250,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
32989,建筑业企业资质的核准,建筑业企业资质证书简单变更,江苏省住房和城乡建设厅
